Word,KnownWordQ,CommonWordQ,StopWordQ
obstipation,True,False,False
obstreperous,True,True,False
obstreperously,True,True,False
obstreperousness,True,True,False
obstruct,True,True,False
obstructed,True,True,False
obstructer,True,False,False
obstruction,True,True,False
obstructionism,True,True,False
obstructionist,True,True,False
obstructive,True,True,False
obstructively,True,False,False
obstructor,True,False,False
obstruent,True,False,False
obtain,True,True,False
obtainable,True,True,False
obtainment,True,True,False
obtention,True,False,False
obtrude,True,True,False
obtrusive,True,True,False
obtrusively,True,True,False
obtrusiveness,True,True,False
obtund,True,False,False
obturate,True,False,False
obturator,True,False,False
obtuse,True,True,False
obtusely,True,True,False
obtuseness,True,True,False
obverse,True,True,False
obviate,True,True,False
obviating,True,True,False
obviation,True,True,False
obvious,True,True,False
obviously,True,True,False
obviousness,True,True,False
oca,True,False,False
ocarina,True,True,False
O'Casey,True,False,False
Occam,True,False,False
occasion,True,True,False
occasional,True,True,False
occasionally,True,True,False
occasions,True,True,False
occident,True,False,False
Occident,True,False,False
occidental,True,True,False
Occidental,True,False,False
occidentalise,True,False,False
occidentalism,True,False,False
Occidentalism,True,False,False
occidentalize,True,False,False
occipital,True,True,False
occiput,True,False,False
Occitan,True,False,False
occlude,True,True,False
occluded,True,True,False
occlusion,True,True,False
occlusive,True,True,False
occult,True,True,False
occultation,True,False,False
occultism,True,True,False
occultist,True,True,False
occupancy,True,True,False
occupant,True,True,False
occupation,True,True,False
occupational,True,True,False
occupied,True,True,False
occupier,True,True,False
occupy,True,True,False
occur,True,True,False
occurrence,True,True,False
occurrent,True,False,False
ocean,True,True,False
oceanaut,True,False,False
oceanfront,True,True,False
oceangoing,True,True,False
Oceania,True,False,False
oceanic,True,True,False
Oceanic,True,False,False
Oceanica,True,False,False
Oceanid,True,False,False
Oceanites,True,False,False
oceanographer,True,True,False
oceanography,True,True,False
oceanology,True,True,False
Oceanus,True,False,False
ocellated,True,False,False
ocellus,True,False,False
ocelot,True,True,False
och,True,True,False
ocher,True,True,False
ochlocracy,True,False,False
Ochna,True,False,False
Ochnaceae,True,False,False
Ochoa,True,False,False
ochone,True,False,False
Ochotona,True,False,False
Ochotonidae,True,False,False
ochre,True,False,False
Ochroma,True,False,False
ochronosis,True,False,False
Ochs,True,False,False
Ocimum,True,False,False
Ockham,True,False,False
o'clock,True,True,False
O'Connor,True,False,False
ocotillo,True,False,False
Oct,True,False,False
octad,True,False,False
octagon,True,True,False
octagonal,True,True,False
octahedron,True,True,False
octal,True,True,False
octameter,True,False,False
octane,True,True,False
octangular,True,False,False
Octans,True,False,False
octant,True,True,False
octave,True,True,False
Octavian,True,False,False
octavo,True,True,False
octet,True,True,False
octette,True,False,False
octillion,True,False,False
October,True,True,False
Octoberfest,True,False,False
octogenarian,True,True,False
octonary,True,False,False
octopod,True,False,False
Octopoda,True,False,False
Octopodidae,True,False,False
octopus,True,True,False
octoroon,True,False,False
octosyllabic,True,False,False
octosyllable,True,False,False
octroi,True,False,False
octuple,True,False,False
ocular,True,True,False
oculism,True,False,False
oculist,True,True,False
oculomotor,True,False,False
oculus,True,False,False
Ocyurus,True,False,False
o.d.,True,False,False
OD,True,False,False
odalisque,True,True,False
odd,True,True,False
oddball,True,True,False
oddish,True,False,False
oddity,True,True,False
odd-job,True,False,False
oddly,True,True,False
oddment,True,False,False
oddments,True,True,False
oddness,True,True,False
odd-pinnate,True,False,False
odds,True,True,False
odds-maker,True,False,False
odds-on,True,False,False
ode,True,True,False
Oder,True,False,False
Odesa,True,False,False
Odessa,True,False,False
Odets,True,False,False
Odin,True,False,False
odious,True,True,False
odiously,True,True,False
odiousness,True,True,False
odist,True,False,False
odium,True,True,False
Odo,True,False,False
Odoacer,True,False,False
Odobenidae,True,False,False
Odobenus,True,False,False
Odocoileus,True,False,False
odometer,True,True,False
Odonata,True,False,False
odonate,True,False,False
odontalgia,True,False,False
Odontaspididae,True,False,False
Odontaspis,True,False,False
odontiasis,True,False,False
Odontoceti,True,False,False
odontoglossum,True,False,False
odontology,True,False,False
Odontophorus,True,False,False
odor,True,True,False
odoriferous,True,True,False
odorize,True,False,False
odorless,True,True,False
odorous,True,True,False
odour,True,False,False
odourise,True,False,False
odourless,True,False,False
Odovacar,True,False,False
Odovakar,True,False,False
odynophagia,True,False,False
Odysseus,True,False,False
odyssey,True,True,False
Odyssey,True,False,False
Oecanthus,True,False,False
oecumenic,True,False,False
oecumenical,True,False,False
oecumenism,True,False,False
O.E.D.,True,False,False
OED,True,False,False
oedema,True,False,False
Oedipus,True,False,False
Oedogoniaceae,True,False,False
Oedogoniales,True,False,False
Oedogonium,True,False,False
Oenanthe,True,False,False
Oengus,True,False,False
oenologist,True,False,False
oenology,True,True,False
oenomel,True,False,False
oenophile,True,False,False
Oenothera,True,False,False
o'er,True,True,False
oersted,True,False,False
Oersted,True,False,False
oesophagitis,True,False,False
oesophagoscope,True,False,False
oesophagus,True,False,False
Oesterreich,True,False,False
oestradiol,True,False,False
Oestridae,True,False,False
oestriol,True,False,False
oestrogen,True,False,False
oestrone,True,False,False
oestrus,True,False,False
Oestrus,True,False,False
oeuvre,True,True,False
of,True,True,True
off,True,True,True
offal,True,True,False
off-and-on,True,False,False
off-base,True,False,False
offbeat,True,True,False
off-Broadway,True,False,False
off-center,True,False,False
off-centered,True,False,False
off-color,True,False,False
off-colour,True,False,False
off-day,True,False,False
Offenbach,True,False,False
offence,True,False,False
offenceless,True,False,False
offend,True,True,False
offended,True,True,False
offender,True,True,False
offending,True,True,False
offense,True,True,False
offenseless,True,False,False
offensive,True,True,False
offensively,True,True,False
offensiveness,True,True,False
offer,True,True,False
offerer,True,False,False
offering,True,True,False
offeror,True,False,False
offertory,True,True,False
Offertory,True,False,False
off-guard,True,False,False
off-hand,True,False,False
offhand,True,True,False
offhanded,True,True,False
offhandedly,True,True,False
office,True,True,False
office-bearer,True,False,False
officeholder,True,True,False
officer,True,True,False
official,True,True,False
officialdom,True,True,False
officialese,True,True,False
officialise,True,False,False
officialize,True,False,False
officially,True,True,False
officiant,True,True,False
officiate,True,True,False
officiating,True,True,False
officiation,True,False,False
officious,True,True,False
officiously,True,True,False
officiousness,True,True,False
offing,True,True,False
offish,True,True,False
off-key,True,True,False
off-licence,True,False,False
off-limits,True,False,False
off-line,True,False,False
offload,True,True,False
offprint,True,True,False
off-putting,True,False,False
off-roader,True,False,False
offsaddle,True,False,False
off-season,True,False,False
offset,True,True,False
offshoot,True,True,False
offshore,True,True,False
offside,True,True,False
offsides,True,False,False
off-site,True,False,False
offspring,True,True,False
offstage,True,True,False
off-street,True,False,False
off-the-clock,True,False,False
off-the-cuff,True,False,False
off-the-peg,True,False,False
off-the-rack,True,False,False
off-the-shelf,True,False,False
off-the-shoulder,True,False,False
off-the-wall,True,False,False
off-white,True,False,False
O'Flaherty,True,False,False
Ofo,True,False,False
oft,True,True,False
often,True,True,True
oftener,True,True,False
oftenness,True,False,False
oftentimes,True,True,False
ofttimes,True,True,False
Ogalala,True,False,False
Ogcocephalidae,True,False,False
Ogden,True,False,False
ogdoad,True,False,False
ogee,True,False,False
ogive,True,False,False
Oglala,True,False,False
ogle,True,True,False
ogler,True,False,False
ogre,True,True,False
ogress,True,True,False
oh,True,True,False
OH,True,False,False
O'Hara,True,False,False
Ohio,True,False,False
Ohioan,True,False,False
ohm,True,True,False
Ohm,True,False,False
ohmage,True,False,False
ohmic,True,True,False
ohmmeter,True,True,False
oho,True,True,False
ohone,True,False,False
OIG,True,False,False
oil,True,True,False
oil-bearing,True,False,False
oilbird,True,False,False
oilcan,True,True,False
oilcloth,True,True,False
oiled,True,True,False
oiler,True,False,False
oilfield,True,True,False
oil-fired,True,False,False
oilfish,True,False,False
oiliness,True,True,False
oilman,True,True,False
oilpaper,True,False,False
oilrig,True,False,False
oilseed,True,True,False
oilskin,True,True,False
oil-soluble,True,False,False
oilstone,True,False,False
oilstove,True,False,False
oily,True,True,False
oink,True,True,False
ointment,True,True,False
Oireachtas,True,False,False
OIS,True,False,False
Ojibwa,True,False,False
Ojibway,True,False,False
o.k.,True,False,False
O.K.,True,False,False
ok,True,False,False
OK,True,False,False
oka,True,False,False
okapi,True,True,False
Okapia,True,False,False
okay,True,True,False
Okeechobee,True,False,False
O'Keeffe,True,False,False
okeh,True,False,False
Oken,True,False,False
Okenfuss,True,False,False
okey,True,False,False
Okinawa,True,False,False
Oklahoma,True,False,False
Oklahoman,True,False,False
okra,True,True,False
Oktoberfest,True,False,False
ol,True,False,False
ola,True,False,False
old,True,True,False
Old,True,False,False
olden,True,True,False
Oldenburg,True,False,False
older,True,True,False
old-fashioned,True,False,False
old-fashionedness,True,False,False
Oldfield,True,False,False
old-hat,True,False,False
oldie,True,True,False
oldish,True,True,False
old-line,True,False,False
oldline,True,False,False
old-maidish,True,False,False
old-man-of-the-woods,True,False,False
oldness,True,True,False
oldster,True,True,False
old-time,True,False,False
old-timer,True,False,False
oldtimer,True,False,False
oldwench,True,False,False
oldwife,True,False,False
old-womanish,True,False,False
old-world,True,False,False
Olea,True,False,False
Oleaceae,True,False,False
oleaceous,True,False,False
oleaginous,True,True,False
oleaginousness,True,False,False
Oleales,True,False,False
oleander,True,True,False
Oleandra,True,False,False
Oleandraceae,True,False,False
Olearia,True,False,False
oleaster,True,False,False
olecranon,True,False,False
OLED,True,False,False
olefin,True,True,False
olefine,True,False,False
olein,True,False,False
oleo,True,True,False
oleomargarine,True,True,False
oleophilic,True,False,False
oleophobic,True,False,False
oleoresin,True,False,False
olfaction,True,False,False
olfactive,True,False,False
olfactory,True,True,False
Olfersia,True,False,False
olibanum,True,False,False
oligarch,True,True,False
oligarchic,True,True,False
oligarchical,True,True,False
oligarchy,True,True,False
Oligocene,True,False,False
Oligochaeta,True,False,False
oligochaete,True,False,False
oligoclase,True,False,False
oligodactyly,True,False,False
oligodendria,True,False,False
oligodendrocyte,True,False,False
oligodendroglia,True,False,False
oligodontia,True,False,False
oligomenorrhea,True,False,False
Oligoplites,True,False,False
oligopoly,True,True,False
Oligoporus,True,False,False
oligosaccharide,True,False,False
oligospermia,True,False,False
oliguria,True,False,False
Olimbos,True,False,False
olive,True,True,False
olive-brown,True,False,False
olive-colored,True,False,False
olive-coloured,True,False,False
olive-drab,True,False,False
olive-gray,True,False,False
olive-green,True,False,False
olive-grey,True,False,False
olive-like,True,False,False
